Estable,Prov_ubi,Cant_ubi,Parr_ubi,Clase,Tipo,Entidad,Sector,Farm,,,idCanton,idParroquia,,,idCanton,idParroquia
1994,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
1995,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
1996,17,1701,170150,22,4,17,3,1,,,01,50,,01,1,50
1997,17,1701,170150,21,4,1,1,1,,,01,50,,01,1,50
1998,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
1999,17,1701,170150,22,4,6,1,1,,,01,50,,01,1,50
2000,17,1701,170150,22,4,6,1,1,,,01,50,,01,1,50
2001,17,1701,170150,22,4,6,1,1,,,01,50,,01,1,50
2002,17,1701,170150,22,4,6,1,1,,,01,50,,01,1,50
2003,17,1701,170152,21,4,6,1,1,,,01,52,,01,1,52
2004,17,1705,170550,22,4,6,1,1,,,05,50,,05,5,50
2006,17,1701,170150,22,4,11,1,1,,,01,50,,01,1,50
2007,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2009,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2010,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2011,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2014,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2015,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2017,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2020,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2021,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2022,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2023,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2024,17,1701,170150,23,4,18,2,0,,,01,50,,01,1,50
2025,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2026,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2027,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2028,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2029,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2030,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2031,17,1701,170150,25,4,7,1,1,,,01,50,,01,1,50
2032,17,1701,170150,23,4,18,2,0,,,01,50,,01,1,50
2033,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2037,23,2301,230150,24,4,17,3,0,,,01,50,,01,1,50
2038,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2039,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2042,17,1701,170150,23,4,11,1,0,,,01,50,,01,1,50
2044,17,1701,170150,23,4,5,1,0,,,01,50,,01,1,50
2045,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2046,17,1701,170150,23,4,2,1,0,,,01,50,,01,1,50
2048,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2049,17,1701,170150,23,4,5,1,0,,,01,50,,01,1,50
2050,17,1701,170150,23,4,5,1,0,,,01,50,,01,1,50
2051,17,1701,170150,23,4,11,1,0,,,01,50,,01,1,50
2052,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2053,17,1701,170150,23,4,5,1,0,,,01,50,,01,1,50
2054,17,1701,170150,23,4,2,1,0,,,01,50,,01,1,50
2055,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2056,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2057,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2059,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2061,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2062,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2063,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2067,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2069,17,1701,170150,23,4,12,1,0,,,01,50,,01,1,50
2070,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2071,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2072,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2073,17,1701,170150,23,4,11,1,0,,,01,50,,01,1,50
2074,17,1701,170150,23,4,11,1,0,,,01,50,,01,1,50
2075,17,1701,170175,23,4,18,2,0,,,01,75,,01,1,75
2076,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2077,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2078,17,1701,170150,23,4,3,1,0,,,01,50,,01,1,50
2079,17,1705,170550,25,4,7,1,0,,,05,50,,05,5,50
2083,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2084,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2088,17,1701,170150,23,4,5,1,0,,,01,50,,01,1,50
2089,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2091,17,1701,170150,23,4,9,1,0,,,01,50,,01,1,50
2092,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2093,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2096,17,1703,170353,25,4,7,1,0,,,03,53,,03,3,53
2098,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2099,17,1701,170177,23,4,2,1,0,,,01,77,,01,1,77
2100,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2101,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2105,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2108,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2109,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2110,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
2111,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2112,17,1701,170183,25,4,7,1,0,,,01,83,,01,1,83
2114,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2115,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2117,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2118,17,1701,170150,23,4,1,1,0,,,01,50,,01,1,50
2119,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2121,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2122,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2123,17,1701,170150,23,4,18,2,0,,,01,50,,01,1,50
2125,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2126,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2127,17,1701,170150,23,4,2,1,0,,,01,50,,01,1,50
2128,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2129,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2131,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2133,17,1701,170150,23,4,2,1,0,,,01,50,,01,1,50
2134,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2135,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2136,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2138,17,1701,170180,25,4,7,1,0,,,01,80,,01,1,80
2140,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2141,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2142,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2143,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2144,17,1701,170150,24,4,12,1,1,,,01,50,,01,1,50
2145,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2150,17,1701,170152,23,4,3,1,0,,,01,52,,01,1,52
2151,17,1703,170350,23,4,3,1,0,,,03,50,,03,3,50
2152,17,1705,170550,23,4,3,1,0,,,05,50,,05,5,50
2155,17,1701,170150,23,4,3,1,0,,,01,50,,01,1,50
2156,17,1701,170150,23,4,3,1,0,,,01,50,,01,1,50
2157,17,1701,170150,23,4,3,1,0,,,01,50,,01,1,50
2158,17,1705,170550,23,4,3,1,0,,,05,50,,05,5,50
2160,17,1701,170150,23,4,3,1,0,,,01,50,,01,1,50
2165,17,1703,170356,23,4,2,1,0,,,03,56,,03,3,56
2167,17,1702,170250,25,4,7,1,0,,,02,50,,02,2,50
2168,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2169,17,1703,170350,25,4,7,1,0,,,03,50,,03,3,50
2170,17,1701,170150,22,4,1,1,1,,,01,50,,01,1,50
2173,17,1701,170150,23,4,3,1,0,,,01,50,,01,1,50
2174,17,1701,170150,22,4,6,1,1,,,01,50,,01,1,50
2175,17,1701,170150,23,4,12,1,0,,,01,50,,01,1,50
2176,17,1703,170351,25,4,7,1,0,,,03,51,,03,3,51
2179,17,1701,170157,25,4,7,1,0,,,01,57,,01,1,57
2181,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2182,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2184,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2185,17,1705,170550,25,4,7,1,0,,,05,50,,05,5,50
2188,17,1701,170184,25,4,7,1,0,,,01,84,,01,1,84
2189,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2192,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2195,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2197,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2199,17,1701,170150,23,4,18,2,0,,,01,50,,01,1,50
2201,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2202,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2203,17,1705,170551,25,4,7,1,0,,,05,51,,05,5,51
2204,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2205,17,1701,170150,22,4,1,1,1,,,01,50,,01,1,50
2206,17,1701,170180,25,4,7,1,0,,,01,80,,01,1,80
2211,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2212,17,1701,170156,25,4,7,1,0,,,01,56,,01,1,56
2215,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2216,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2220,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2222,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2223,17,1702,170250,21,4,6,1,1,,,02,50,,02,2,50
2224,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2225,17,1704,170450,21,4,6,1,1,,,04,50,,04,4,50
2226,17,1701,170150,22,4,6,1,1,,,01,50,,01,1,50
2227,17,1701,170150,23,4,17,3,0,,,01,50,,01,1,50
2229,17,1701,170155,25,4,7,1,0,,,01,55,,01,1,55
2231,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2232,23,2301,230150,22,4,6,1,1,,,01,50,,01,1,50
2233,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2234,17,1701,170150,23,4,6,1,0,,,01,50,,01,1,50
2235,17,1701,170150,23,4,9,1,0,,,01,50,,01,1,50
2236,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2241,17,1701,170177,23,4,3,1,1,,,01,77,,01,1,77
2244,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2250,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2251,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2252,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2255,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2256,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2257,17,1705,170550,25,4,7,1,0,,,05,50,,05,5,50
2259,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2262,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2264,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2265,17,1705,170551,25,4,7,1,0,,,05,51,,05,5,51
2267,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2268,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2269,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
2270,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2271,17,1701,170150,23,4,9,1,0,,,01,50,,01,1,50
2273,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2274,17,1701,170150,23,4,3,1,0,,,01,50,,01,1,50
2277,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2278,17,1701,170175,25,4,7,1,0,,,01,75,,01,1,75
2283,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
2284,23,2301,230150,24,4,17,3,0,,,01,50,,01,1,50
2285,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2287,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2291,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2294,23,2301,230150,25,4,7,1,0,,,01,50,,01,1,50
2295,17,1701,170152,25,4,7,1,0,,,01,52,,01,1,52
2296,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2297,23,2301,230150,25,4,7,1,0,,,01,50,,01,1,50
2298,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
2299,23,2301,230155,25,4,7,1,0,,,01,55,,01,1,55
2300,17,1701,170156,24,4,1,1,0,,,01,56,,01,1,56
2301,18,1801,180107,12,3,18,2,0,,,01,07,,01,1,7
2305,18,1801,180101,2,1,6,1,1,,,01,01,,01,1,1
2306,18,1801,180105,2,1,1,1,1,,,01,05,,01,1,5
2308,18,1807,180750,1,5,1,1,1,,,07,50,,07,7,50
2309,18,1808,180850,1,5,1,1,1,,,08,50,,08,8,50
2310,18,1801,180109,12,3,18,2,0,,,01,09,,01,1,9
2311,18,1808,180850,12,3,18,2,0,,,08,50,,08,8,50
2312,18,1801,180104,12,3,18,2,0,,,01,04,,01,1,4
2314,18,1801,180107,12,3,18,2,0,,,01,07,,01,1,7
2315,18,1801,180109,12,3,18,2,1,,,01,09,,01,1,9
2318,18,1801,180107,22,4,1,1,1,,,01,07,,01,1,7
2319,18,1801,180153,21,4,1,1,0,,,01,53,,01,1,53
2320,18,1803,180350,21,4,1,1,0,,,03,50,,03,3,50
2321,18,1804,180450,21,4,1,1,0,,,04,50,,04,4,50
2322,18,1801,180159,21,4,1,1,0,,,01,59,,01,1,59
2323,18,1801,180161,21,4,1,1,0,,,01,61,,01,1,61
2324,18,1801,180162,21,4,1,1,0,,,01,62,,01,1,62
2325,18,1801,180152,21,4,1,1,0,,,01,52,,01,1,52
2326,18,1801,180154,21,4,1,1,0,,,01,54,,01,1,54
2327,18,1801,180156,21,4,1,1,0,,,01,56,,01,1,56
2328,18,1801,180160,21,4,1,1,0,,,01,60,,01,1,60
2329,18,1801,180165,21,4,1,1,0,,,01,65,,01,1,65
2330,18,1809,180950,21,4,1,1,0,,,09,50,,09,9,50
2331,18,1801,180157,21,4,1,1,0,,,01,57,,01,1,57
2332,18,1801,180151,21,4,1,1,0,,,01,51,,01,1,51
2333,18,1801,180155,21,4,1,1,0,,,01,55,,01,1,55
2334,18,1801,180166,21,4,1,1,0,,,01,66,,01,1,66
2335,18,1809,180950,21,4,1,1,0,,,09,50,,09,9,50
2336,18,1809,180951,21,4,1,1,0,,,09,51,,09,9,51
2337,18,1802,180252,21,4,1,1,0,,,02,52,,02,2,52
2338,18,1802,180253,21,4,1,1,0,,,02,53,,02,2,53
2339,18,1805,180550,22,4,1,1,1,,,05,50,,05,5,50
2340,18,1807,180753,21,4,1,1,0,,,07,53,,07,7,53
2341,18,1807,180757,21,4,1,1,0,,,07,57,,07,7,57
2342,18,1807,180758,21,4,1,1,0,,,07,58,,07,7,58
2343,18,1807,180750,20,4,1,1,0,,,07,50,,07,7,50
2344,18,1807,180751,21,4,1,1,0,,,07,51,,07,7,51
2345,18,1808,180856,21,4,1,1,0,,,08,56,,08,8,56
2346,18,1808,180857,21,4,1,1,0,,,08,57,,08,8,57
2347,18,1808,180855,21,4,1,1,0,,,08,55,,08,8,55
2348,18,1806,180650,22,4,1,1,0,,,06,50,,06,6,50
2349,18,1806,180650,20,4,1,1,0,,,06,50,,06,6,50
2350,18,1806,180650,21,4,1,1,0,,,06,50,,06,6,50
2351,18,1806,180650,20,4,1,1,0,,,06,50,,06,6,50
2352,18,1806,180650,20,4,1,1,0,,,06,50,,06,6,50
2353,18,1806,180652,20,4,1,1,0,,,06,52,,06,6,52
2354,18,1803,180350,20,4,1,1,0,,,03,50,,03,3,50
2355,18,1801,180153,20,4,1,1,0,,,01,53,,01,1,53
2356,18,1801,180153,20,4,1,1,0,,,01,53,,01,1,53
2357,18,1801,180153,20,4,1,1,0,,,01,53,,01,1,53
2358,18,1803,180350,20,4,1,1,0,,,03,50,,03,3,50
2359,18,1801,180167,21,4,1,1,0,,,01,67,,01,1,67
2360,18,1801,180168,20,4,1,1,0,,,01,68,,01,1,68
2361,18,1804,180450,21,4,1,1,0,,,04,50,,04,4,50
2362,18,1803,180350,20,4,1,1,0,,,03,50,,03,3,50
2363,18,1801,180158,21,4,1,1,0,,,01,58,,01,1,58
2364,18,1801,180103,21,4,1,1,0,,,01,03,,01,1,3
2365,18,1801,180105,21,4,1,1,0,,,01,05,,01,1,5
2366,18,1801,180102,22,4,1,1,1,,,01,02,,01,1,2
2367,18,1801,180153,20,4,1,1,0,,,01,53,,01,1,53
2368,18,1807,180754,21,4,1,1,0,,,07,54,,07,7,54
2369,18,1808,180855,21,4,1,1,0,,,08,55,,08,8,55
2370,18,1805,180553,21,4,1,1,0,,,05,53,,05,5,53
2371,18,1805,180551,21,4,1,1,0,,,05,51,,05,5,51
2372,18,1801,180164,21,4,1,1,0,,,01,64,,01,1,64
2373,18,1801,180107,22,4,1,1,0,,,01,07,,01,1,7
2374,18,1807,180756,21,4,1,1,0,,,07,56,,07,7,56
2375,18,1807,180755,21,4,1,1,0,,,07,55,,07,7,55
2376,18,1807,180752,21,4,1,1,0,,,07,52,,07,7,52
2377,18,1808,180852,20,4,1,1,0,,,08,52,,08,8,52
2378,18,1804,180450,21,4,1,1,0,,,04,50,,04,4,50
2379,18,1808,180855,21,4,1,1,0,,,08,55,,08,8,55
2382,18,1801,180107,21,4,2,1,1,,,01,07,,01,1,7
2386,18,1801,180105,25,4,7,1,0,,,01,05,,01,1,5
2387,18,1801,180108,25,4,2,1,0,,,01,08,,01,1,8
2388,18,1801,180156,25,4,3,1,1,,,01,56,,01,1,56
2389,18,1802,180250,21,4,6,1,1,,,02,50,,02,2,50
2390,18,1801,180109,25,4,7,1,0,,,01,09,,01,1,9
2391,18,1808,180856,25,4,5,1,0,,,08,56,,08,8,56
2392,18,1801,180104,25,4,4,1,0,,,01,04,,01,1,4
2393,18,1801,180107,24,4,17,3,0,,,01,07,,01,1,7
2396,18,1801,180107,25,4,10,1,0,,,01,07,,01,1,7
2397,18,1801,180106,25,4,7,1,0,,,01,06,,01,1,6
2399,19,1901,190150,2,1,1,1,1,,,01,50,,01,1,50
2400,19,1905,190550,1,5,1,1,1,,,05,50,,05,5,50
2401,19,1902,190250,1,5,1,1,1,,,02,50,,02,2,50
2402,19,1901,190151,21,4,1,1,0,,,01,51,,01,1,51
2403,19,1905,190553,20,4,1,1,0,,,05,53,,05,5,53
2404,19,1907,190750,21,4,1,1,0,,,07,50,,07,7,50
2405,19,1901,190152,21,4,1,1,0,,,01,52,,01,1,52
2406,19,1903,190350,21,4,1,1,0,,,03,50,,03,3,50
2407,19,1901,190153,20,4,1,1,0,,,01,53,,01,1,53
2408,19,1906,190650,21,4,1,1,0,,,06,50,,06,6,50
2409,19,1909,190950,21,4,1,1,0,,,09,50,,09,9,50
2410,19,1905,190553,21,4,1,1,0,,,05,53,,05,5,53
2411,19,1902,190251,20,4,1,1,0,,,02,51,,02,2,51
2412,19,1902,190252,20,4,1,1,0,,,02,52,,02,2,52
2413,19,1908,190850,23,4,1,1,0,,,08,50,,08,8,50
2414,19,1908,190853,21,4,1,1,0,,,08,53,,08,8,53
2415,19,1902,190254,20,4,1,1,0,,,02,54,,02,2,54
2416,19,1908,190851,20,4,1,1,0,,,08,51,,08,8,51
2417,19,1904,190450,21,4,1,1,0,,,04,50,,04,4,50
2418,19,1904,190452,20,4,1,1,0,,,04,52,,04,4,52
2419,19,1901,190158,21,4,1,1,0,,,01,58,,01,1,58
2420,19,1908,190852,20,4,1,1,0,,,08,52,,08,8,52
2421,19,1904,190451,20,4,1,1,0,,,04,51,,04,4,51
2422,19,1905,190551,21,4,1,1,0,,,05,51,,05,5,51
2424,19,1901,190150,21,4,1,1,0,,,01,50,,01,1,50
2425,19,1901,190158,21,4,1,1,0,,,01,58,,01,1,58
2426,19,1902,190250,20,4,1,1,0,,,02,50,,02,2,50
2427,19,1906,190651,21,4,1,1,0,,,06,51,,06,6,51
2428,19,1901,190150,1,5,6,1,1,,,01,50,,01,1,50
2429,19,1901,190150,25,4,3,1,0,,,01,50,,01,1,50
2430,19,1902,190250,25,4,3,1,0,,,02,50,,02,2,50
2431,20,2001,200150,1,5,1,1,1,,,01,50,,01,1,50
2432,20,2003,200350,1,5,1,1,1,,,03,50,,03,3,50
2433,20,2001,200152,20,4,1,1,0,,,01,52,,01,1,52
2434,20,2002,200250,21,4,1,1,1,,,02,50,,02,2,50
2435,20,2001,200151,21,4,1,1,1,,,01,51,,01,1,51
2436,20,2003,200351,21,4,1,1,0,,,03,51,,03,3,51
2440,21,2101,210150,2,1,1,1,1,,,01,50,,01,1,50
2441,21,2104,210450,1,5,1,1,1,,,04,50,,04,4,50
2442,21,2106,210650,21,4,1,1,0,,,06,50,,06,6,50
2443,21,2102,210250,21,4,1,1,0,,,02,50,,02,2,50
2444,21,2105,210551,21,4,1,1,0,,,05,51,,05,5,51
2445,21,2104,210451,21,4,1,1,1,,,04,51,,04,4,51
2446,21,2107,210750,21,4,1,1,0,,,07,50,,07,7,50
2448,21,2105,210550,21,4,1,1,0,,,05,50,,05,5,50
2449,21,2106,210652,21,4,1,1,0,,,06,52,,06,6,52
2450,21,2105,210554,21,4,1,1,0,,,05,54,,05,5,54
2451,21,2104,210450,21,4,1,1,1,,,04,50,,04,4,50
2452,21,2103,210350,21,4,1,1,0,,,03,50,,03,3,50
2453,21,2103,210351,21,4,1,1,0,,,03,51,,03,3,51
2454,21,2101,210157,21,4,1,1,0,,,01,57,,01,1,57
2455,21,2101,210156,21,4,1,1,0,,,01,56,,01,1,56
2457,21,2101,210153,21,4,1,1,0,,,01,53,,01,1,53
2458,21,2104,210453,20,4,1,1,0,,,04,53,,04,4,53
2459,21,2102,210251,21,4,1,1,0,,,02,51,,02,2,51
2462,21,2101,210150,23,4,9,1,0,,,01,50,,01,1,50
2463,21,2101,210158,23,4,3,1,0,,,01,58,,01,1,58
2464,21,2101,210150,23,4,3,1,0,,,01,50,,01,1,50
2465,21,2103,210350,23,4,3,1,0,,,03,50,,03,3,50
2467,21,2104,210450,23,4,9,1,0,,,04,50,,04,4,50
5001,1,101,10152,25,4,8,1,0,,,01,52,,01,1,52
5002,1,101,10156,25,4,8,1,0,,,01,56,,01,1,56
5003,1,101,10157,25,4,8,1,0,,,01,57,,01,1,57
5004,1,101,10157,25,4,8,1,0,,,01,57,,01,1,57
5005,1,101,10159,25,4,8,1,0,,,01,59,,01,1,59
5006,1,101,10160,25,4,8,1,0,,,01,60,,01,1,60
5007,1,101,10161,25,4,8,1,0,,,01,61,,01,1,61
5008,1,101,10163,25,4,8,1,0,,,01,63,,01,1,63
5009,1,101,10165,25,4,8,1,0,,,01,65,,01,1,65
5010,1,101,10166,25,4,8,1,0,,,01,66,,01,1,66
5011,1,101,10167,25,4,8,1,0,,,01,67,,01,1,67
5012,1,101,10168,25,4,8,1,0,,,01,68,,01,1,68
5013,1,101,10169,25,4,8,1,0,,,01,69,,01,1,69
5014,1,101,10170,25,4,8,1,0,,,01,70,,01,1,70
5015,1,102,10251,25,4,8,1,0,,,02,51,,02,2,51
5016,1,102,10252,25,4,8,1,0,,,02,52,,02,2,52
5017,1,103,10352,25,4,8,1,0,,,03,52,,03,3,52
5018,1,103,10353,25,4,8,1,0,,,03,53,,03,3,53
5019,1,103,10357,25,4,8,1,0,,,03,57,,03,3,57
5020,1,103,10357,25,4,8,1,0,,,03,57,,03,3,57
5021,1,103,10358,25,4,8,1,0,,,03,58,,03,3,58
5022,1,104,10450,25,4,8,1,0,,,04,50,,04,4,50
5023,1,104,10451,25,4,8,1,0,,,04,51,,04,4,51
5024,1,104,10452,25,4,8,1,0,,,04,52,,04,4,52
5025,1,104,10453,25,4,8,1,0,,,04,53,,04,4,53
5026,1,105,10552,25,4,8,1,0,,,05,52,,05,5,52
5027,1,105,10553,25,4,8,1,0,,,05,53,,05,5,53
5028,1,105,10554,25,4,8,1,0,,,05,54,,05,5,54
5029,1,105,10556,25,4,8,1,0,,,05,56,,05,5,56
5030,1,105,10561,25,4,8,1,0,,,05,61,,05,5,61
5031,1,106,10650,25,4,8,1,0,,,06,50,,06,6,50
5032,1,106,10650,25,4,8,1,0,,,06,50,,06,6,50
5033,1,108,10850,25,4,8,1,0,,,08,50,,08,8,50
5034,1,108,10850,25,4,8,1,0,,,08,50,,08,8,50
5035,1,109,10950,25,4,8,1,0,,,09,50,,09,9,50
5036,1,109,10952,25,4,8,1,0,,,09,52,,09,9,52
5037,1,109,10954,25,4,8,1,0,,,09,54,,09,9,54
5038,1,109,10955,25,4,8,1,0,,,09,55,,09,9,55
5039,1,109,10956,25,4,8,1,0,,,09,56,,09,9,56
5040,1,110,11050,25,4,8,1,0,,,10,50,,10,10,50
5041,1,111,11150,25,4,8,1,0,,,11,50,,11,11,50
5042,1,111,11150,25,4,8,1,0,,,11,50,,11,11,50
5043,1,112,11250,25,4,8,1,0,,,12,50,,12,12,50
5044,1,113,11352,25,4,8,1,0,,,13,52,,13,13,52
5045,1,114,11450,25,4,8,1,0,,,14,50,,14,14,50
5046,2,201,20150,25,4,8,1,0,,,01,50,,01,1,50
5047,2,201,20150,25,4,8,1,0,,,01,50,,01,1,50
5048,2,201,20153,25,4,8,1,0,,,01,53,,01,1,53
5049,2,201,20155,25,4,8,1,0,,,01,55,,01,1,55
5050,2,201,20156,25,4,8,1,0,,,01,56,,01,1,56
5051,2,201,20157,25,4,8,1,0,,,01,57,,01,1,57
5052,2,202,20250,25,4,8,1,0,,,02,50,,02,2,50
5053,2,202,20250,25,4,8,1,0,,,02,50,,02,2,50
5054,2,202,20250,25,4,8,1,0,,,02,50,,02,2,50
5055,2,203,20353,25,4,8,1,0,,,03,53,,03,3,53
5056,2,204,20450,25,4,8,1,0,,,04,50,,04,4,50
5057,2,204,20450,25,4,8,1,0,,,04,50,,04,4,50
5058,2,205,20550,25,4,8,1,0,,,05,50,,05,5,50
5059,2,205,20551,25,4,8,1,0,,,05,51,,05,5,51
5060,2,205,20552,25,4,8,1,0,,,05,52,,05,5,52
5061,2,205,20552,25,4,8,1,0,,,05,52,,05,5,52
5062,2,205,20556,25,4,8,1,0,,,05,56,,05,5,56
5063,2,206,20650,25,4,8,1,0,,,06,50,,06,6,50
5064,2,206,20650,25,4,8,1,0,,,06,50,,06,6,50
5065,3,301,30153,25,4,8,1,0,,,01,53,,01,1,53
5066,3,301,30154,25,4,8,1,0,,,01,54,,01,1,54
5067,3,301,30155,25,4,8,1,0,,,01,55,,01,1,55
5068,3,301,30156,25,4,8,1,0,,,01,56,,01,1,56
5069,3,301,30157,25,4,8,1,0,,,01,57,,01,1,57
5070,3,301,30158,25,4,8,1,0,,,01,58,,01,1,58
5071,3,302,30250,25,4,8,1,0,,,02,50,,02,2,50
5072,3,302,30250,25,4,8,1,0,,,02,50,,02,2,50
5073,3,302,30250,25,4,8,1,0,,,02,50,,02,2,50
5074,3,302,30251,25,4,8,1,0,,,02,51,,02,2,51
